Time,Acceleration,Altitude
0.0,22.3,10.48611369823514
0.020026702269692925,22.3,-6.992670884359834
0.04005340453938585,22.3,-5.305516882153861
0.06008010680907877,22.3,6.6844000569313495
0.0801068090787717,22.3,-0.3462917205063864
0.10013351134846463,22.3,-4.231523314278896
0.12016021361815754,22.3,2.335024284792681
0.14018691588785048,22.3,-1.331404888850948
0.1602136181575434,22.3,5.383443332683584
0.1802403204272363,22.3,9.507341036690308
0.20026702269692925,22.3,5.340904890380054
0.22029372496662217,22.3,7.180474020712361
0.24032042723631508,22.3,-6.064990082327804
0.260347129506008,22.3,4.0080625802250305
0.28037383177570097,22.3,-4.51108157809453
0.30040053404539385,22.3,15.075826412581955
0.3204272363150868,22.3,-7.065708001052289
0.34045393858477974,22.3,5.290253894051462
0.3604806408544726,22.3,1.9286735444718377
0.38050734312416556,22.3,-2.205968997774077
0.4005340453938585,22.3,12.811166893478491
0.4205607476635514,22.3,3.8780659078873247
0.44058744993324434,22.3,1.4520824681166662
0.4606141522029373,22.3,8.743384616502155
0.48064085447263016,22.3,-3.6064523573015754
0.5006675567423231,22.3,5.462286845828867
0.520694259012016,22.3,3.9600569675164374
0.540720961281709,22.3,0.53690307068547
0.5607476635514019,22.3,5.159262232770889
0.5807743658210948,22.3,0.38575349594649255
0.6008010680907877,22.3,3.2508312723635022
0.6208277703604806,22.3,5.553799810773913
0.6408544726301736,22.3,5.996342642716504
0.6608811748998665,22.3,5.091547904609209
0.6809078771695595,22.3,10.311725709336745
0.7009345794392524,22.3,9.981368886864
0.7209612817089452,22.3,8.294229733585144
0.7409879839786382,22.3,11.916262601092356
0.7610146862483311,22.3,-4.985228413181729
0.7810413885180241,22.3,4.529030233016398
0.801068090787717,22.3,21.045947564595725
0.82109479305741,22.3,4.265081264838816
0.8411214953271028,22.3,8.863864001159266
0.8611481975967957,22.3,10.109881892662646
0.8811748998664887,22.3,6.033086109368578
0.9012016021361816,22.3,13.25169066559851
0.9212283044058746,22.3,6.196669438088124
0.9412550066755675,22.3,8.273386948851046
0.9612817089452603,22.3,2.8510416838898305
0.9813084112149533,22.3,2.0145835274325226
1.0013351134846462,22.3,12.017989159872988
1.0213618157543392,22.3,10.926439742941563
1.041388518024032,22.3,-4.471699790593577
1.061415220293725,22.3,-1.4807260620662
1.081441922563418,22.3,8.703499222920588
1.101468624833111,22.3,17.172792358122663
1.1214953271028039,22.3,6.863731728681945
1.1415220293724968,22.3,18.09090080894978
1.1615487316421895,22.3,9.86801893749903
1.1815754339118825,22.3,20.94798001500952
1.2016021361815754,22.3,25.688619937862526
1.2216288384512684,22.3,21.572233341139107
1.2416555407209613,22.3,19.5769363139486
1.2616822429906542,22.3,22.23606221193188
1.2817089452603472,22.3,17.21207729788479
1.3017356475300401,22.3,28.396831420320716
1.321762349799733,22.3,16.047547315862783
1.341789052069426,22.3,25.425876307327606
1.361815754339119,22.3,11.24454074036202
1.3818424566088119,22.3,19.30720720450494
1.4018691588785048,22.3,21.27612161430816
1.4218958611481975,22.3,20.218293708694603
1.4419225634178905,22.3,18.150526358981136
1.4619492656875834,22.3,16.00115317556908
1.4819759679572764,22.3,23.474899604215235
1.5020026702269693,22.3,16.589571749424692
1.5220293724966623,22.3,22.922115603276364
1.5420560747663552,22.3,30.941606320483462
1.5620827770360481,22.3,23.787837415068704
1.582109479305741,22.3,35.49351157346915
1.602136181575434,22.3,32.61925236847787
1.622162883845127,22.3,30.718997217566397
1.64218958611482,22.3,20.118669176428483
1.6622162883845129,22.3,34.53509210843898
1.6822429906542056,22.3,31.05807968713199
1.7022696929238985,22.3,33.14065203851983
1.7222963951935915,22.3,34.98748978771402
1.7423230974632844,22.3,34.4220227747881
1.7623497997329773,22.3,29.576851392007384
1.7823765020026703,22.3,47.85532201949563
1.8024032042723632,22.3,34.29303714751862
1.8224299065420562,22.3,36.58303610228076
1.842456608811749,22.3,43.87688625823
1.862483311081442,22.3,33.586064458319726
1.882510013351135,22.3,47.85543148901136
1.902536715620828,22.3,34.346393437193214
1.9225634178905207,22.3,40.32418300026661
1.9425901201602136,22.3,44.74304745846031
1.9626168224299065,22.3,38.96970862213542
1.9826435246995995,22.3,46.06399279980805
2.0026702269692924,22.3,41.1211179810144
2.0226969292389856,22.3,44.87588438075942
2.0427236315086783,22.3,43.81358030860834
2.062750333778371,22.3,50.26359492749992
2.082777036048064,22.3,46.03866027196969
2.102803738317757,22.3,44.86396569871671
2.12283044058745,22.3,45.31564865586025
2.142857142857143,22.3,56.469988107928366
2.162883845126836,22.3,54.682336472797964
2.1829105473965287,22.3,52.47159527607667
2.202937249666222,22.3,54.40543647789963
2.2229639519359146,22.3,61.025489837415385
2.2429906542056077,22.3,48.937565810125776
2.2630173564753004,22.3,61.341721953075336
2.2830440587449936,22.3,59.99992827999489
2.3030707610146863,22.3,57.44884403859031
2.323097463284379,22.3,53.91969476747487
2.343124165554072,22.3,62.43851034899151
2.363150867823765,22.3,60.85623002745767
2.383177570093458,22.3,56.36204938020427
2.403204272363151,22.3,71.54124721859489
2.423230974632844,22.3,64.96541152602808
2.4432576769025367,22.3,63.24139318407919
2.46328437917223,22.3,61.61541274037858
2.4833110814419226,22.3,71.00884409963042
2.5033377837116157,22.3,63.0169208254195
2.5233644859813085,22.3,68.57824058065235
2.5433911882510016,22.3,69.84523832579939
2.5634178905206944,22.3,78.63058345664066
2.583444592790387,22.3,76.62078048498465
2.6034712950600802,22.3,63.850465903649436
2.623497997329773,22.3,70.8269753961063
2.643524699599466,22.3,75.82387403520117
2.663551401869159,22.3,76.22822494450745
2.683578104138852,22.3,84.09085958471967
2.7036048064085447,22.3,77.33693201115105
2.723631508678238,22.3,86.10942320412725
2.7436582109479306,22.3,86.32961672300064
2.7636849132176238,22.3,88.97396950608213
2.7837116154873165,22.3,81.66844595082722
2.8037383177570097,22.3,88.15739757715028
2.8237650200267024,22.3,87.32740979885988
2.843791722296395,22.3,87.02018324774721
2.8638184245660883,22.3,93.00085451573095
2.883845126835781,22.3,89.18009921000969
2.903871829105474,22.3,89.67988142159471
2.923898531375167,22.3,101.76018849463951
2.94392523364486,22.3,96.20650827926595
2.9639519359145527,22.3,108.31110052726157
2.983978638184246,22.3,102.01257884897484
3.0040053404539386,22.3,94.16120010651922
3.024032042723632,22.3,104.64782501896656
3.0440587449933245,22.3,96.99709307314978
3.0640854472630177,22.3,99.89498309383325
3.0841121495327104,22.3,98.49723310705747
3.104138851802403,22.3,116.20148456916587
3.1241655540720963,22.3,108.06509416364935
3.144192256341789,22.3,108.07740135001109
3.164218958611482,22.3,113.53028461266554
3.184245660881175,22.3,106.05110211970312
3.204272363150868,22.3,110.72952978165337
3.2242990654205608,22.3,119.14907211726985
3.244325767690254,22.3,110.8206175578567
3.2643524699599467,22.3,122.67890329215534
3.28437917222964,22.3,112.19616358402176
3.3044058744993325,22.3,127.75460964020755
3.3244325767690257,22.3,118.10578541103301
3.3444592790387184,22.3,137.4036824311099
3.364485981308411,22.3,125.25366599223436
3.3845126835781043,22.3,123.75490118872294
3.404539385847797,22.3,131.5852430187118
3.42456608811749,22.3,128.30238670514154
3.444592790387183,22.3,132.57128265340089
3.464619492656876,22.3,130.74893157063195
3.484646194926569,22.3,132.2908939361315
3.504672897196262,22.3,145.03175874360915
3.5246995994659547,22.3,136.12141075815242
3.544726301735648,22.3,139.75512282475705
3.5647530040053406,22.3,138.57830306707797
3.5847797062750337,22.3,146.88800221725066
3.6048064085447264,22.3,149.15192784610292
3.624833110814419,22.3,156.23678425361757
3.6448598130841123,22.3,153.95007609949144
3.664886515353805,22.3,145.16859188922894
3.684913217623498,22.3,157.11919440079694
3.704939919893191,22.3,150.80920302168977
3.724966622162884,22.3,164.9631120211138
3.744993324432577,22.3,161.44157663582587
3.76502002670227,22.3,151.68484136789414
3.7850467289719627,22.3,175.66198823303458
3.805073431241656,22.3,160.25956686528014
3.8251001335113486,22.3,156.32845504361816
3.8451268357810413,22.3,164.2722149438454
3.8651535380507345,22.3,173.12744392731176
3.885180240320427,22.3,167.79356447145847
3.9052069425901204,22.3,168.25601102220904
3.925233644859813,22.3,174.93938372070443
3.9452603471295062,22.3,166.48614270071957
3.965287049399199,22.3,182.38844086535974
3.985313751668892,22.3,184.7045952495005
4.005340453938585,-9.51,180.87128778526514
4.025367156208278,-9.51,179.4282240630985
4.045393858477971,-9.51,174.7996413503197
4.065420560747664,-9.51,179.41853904263863
4.085447263017357,-9.51,185.19713700746817
4.105473965287049,-9.51,177.41770149059641
4.125500667556742,-9.51,197.3976971614838
4.145527369826436,-9.51,183.48106429377228
4.165554072096128,-9.51,193.64340361456513
4.185580774365821,-9.51,190.83583666687971
